country_code,term,score,rank,refresh_date,country_name,region_name,region_code,week,percent_gain
DK,dmi radar,5,23,2024-07-22,Denmark,Region Syddanmark,DK-83,2020-12-13,250
DK,dmi radar,9,23,2024-07-22,Denmark,Region Syddanmark,DK-83,2021-06-13,250
DK,dmi radar,9,23,2024-07-22,Denmark,Region Syddanmark,DK-83,2021-10-03,250
DK,dmi radar,11,23,2024-07-22,Denmark,Region Syddanmark,DK-83,2021-11-28,250
DK,dmi radar,14,23,2024-07-22,Denmark,Region Syddanmark,DK-83,2021-12-19,250
DK,dmi radar,6,23,2024-07-22,Denmark,Region Syddanmark,DK-83,2022-01-09,250
DK,dmi radar,6,23,2024-07-22,Denmark,Region Syddanmark,DK-83,2022-01-16,250
DK,dmi radar,,23,2024-07-22,Denmark,Region Syddanmark,DK-83,2022-03-06,250
DK,dmi radar,19,23,2024-07-22,Denmark,Region Syddanmark,DK-83,2022-05-29,250
DK,dmi radar,21,23,2024-07-22,Denmark,Region Syddanmark,DK-83,2022-09-11,250
DK,dmi radar,11,23,2024-07-22,Denmark,Region Syddanmark,DK-83,2022-11-06,250
DK,dmi radar,8,23,2024-07-22,Denmark,Region Syddanmark,DK-83,2022-11-27,250
DK,dmi radar,8,23,2024-07-22,Denmark,Region Syddanmark,DK-83,2023-02-12,250
DK,dmi radar,,23,2024-07-22,Denmark,Region Syddanmark,DK-83,2023-05-28,250
DK,dmi radar,47,23,2024-07-22,Denmark,Region Syddanmark,DK-83,2023-06-18,250
DK,dmi radar,61,23,2024-07-22,Denmark,Region Syddanmark,DK-83,2023-07-16,250
DK,dmi radar,40,23,2024-07-22,Denmark,Region Syddanmark,DK-83,2023-08-13,250
DK,dmi radar,48,23,2024-07-22,Denmark,Region Syddanmark,DK-83,2023-09-17,250
DK,dmi radar,24,23,2024-07-22,Denmark,Region Syddanmark,DK-83,2023-10-15,250
DK,dmi radar,17,23,2024-07-22,Denmark,Region Syddanmark,DK-83,2023-11-19,250
DK,dmi radar,32,23,2024-07-22,Denmark,Region Syddanmark,DK-83,2023-12-03,250
DK,dmi radar,14,23,2024-07-22,Denmark,Region Syddanmark,DK-83,2024-04-07,250
DK,dmi radar,33,23,2024-07-22,Denmark,Region Syddanmark,DK-83,2024-06-23,250
DK,dmi radar,10,23,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2019-09-22,250
DK,dmi radar,6,23,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2019-10-20,250
DK,dmi radar,4,23,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2019-10-27,250
DK,dmi radar,4,23,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2019-11-24,250
DK,dmi radar,5,23,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2019-12-15,250
DK,dmi radar,,23,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2020-01-19,250
DK,dmi radar,5,23,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2020-04-19,250
DK,dmi radar,40,23,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2020-06-28,250
DK,dmi radar,18,23,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2020-07-12,250
DK,dmi radar,20,23,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2020-07-26,250
DK,dmi radar,,23,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2021-02-21,250
DK,dmi radar,6,23,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2021-03-14,250
DK,dmi radar,,23,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2021-08-29,250
DK,dmi radar,19,23,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2021-09-12,250
DK,dmi radar,17,23,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2021-11-28,250
DK,dmi radar,,23,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2021-12-12,250
DK,dmi radar,,23,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2022-03-06,250
DK,dmi radar,18,23,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2022-05-15,250
DK,dmi radar,35,23,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2022-05-29,250
DK,dmi radar,12,23,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2022-11-20,250
DK,dmi radar,9,23,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2022-12-11,250
DK,dmi radar,4,23,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2023-01-22,250
DK,dmi radar,70,23,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2023-08-06,250
DK,dmi radar,45,23,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2023-08-13,250
DK,dmi radar,24,23,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2023-10-08,250
DK,dmi radar,20,23,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2023-11-19,250
DK,dmi radar,7,23,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2024-02-11,250
DK,dmi radar,5,23,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2024-03-17,250
DK,dmi radar,38,23,2024-07-22,Denmark,Region Zealand,DK-85,2019-08-11,250
DK,dmi radar,56,23,2024-07-22,Denmark,Region Zealand,DK-85,2019-08-25,250
DK,dmi radar,,23,2024-07-22,Denmark,Region Zealand,DK-85,2019-12-29,250
DK,dmi radar,,23,2024-07-22,Denmark,Region Zealand,DK-85,2020-08-09,250
DK,dmi radar,,23,2024-07-22,Denmark,Region Zealand,DK-85,2020-09-13,250
DK,dmi radar,14,23,2024-07-22,Denmark,Region Zealand,DK-85,2021-01-31,250
DK,dmi radar,27,23,2024-07-22,Denmark,Region Zealand,DK-85,2021-05-02,250
DK,dmi radar,13,23,2024-07-22,Denmark,Region Zealand,DK-85,2021-07-11,250
DK,dmi radar,17,23,2024-07-22,Denmark,Region Zealand,DK-85,2021-09-05,250
DK,dmi radar,17,23,2024-07-22,Denmark,Region Zealand,DK-85,2021-09-12,250
DK,dmi radar,,23,2024-07-22,Denmark,Region Zealand,DK-85,2021-11-07,250
DK,dmi radar,6,23,2024-07-22,Denmark,Region Zealand,DK-85,2022-03-13,250
DK,dmi radar,,23,2024-07-22,Denmark,Region Zealand,DK-85,2022-03-27,250
DK,dmi radar,,23,2024-07-22,Denmark,Region Zealand,DK-85,2022-04-17,250
DK,dmi radar,27,23,2024-07-22,Denmark,Region Zealand,DK-85,2022-09-25,250
DK,dmi radar,7,23,2024-07-22,Denmark,Region Zealand,DK-85,2023-02-05,250
DK,dmi radar,,23,2024-07-22,Denmark,Region Zealand,DK-85,2023-02-26,250
DK,dmi radar,24,23,2024-07-22,Denmark,Region Zealand,DK-85,2023-03-05,250
DK,dmi radar,,23,2024-07-22,Denmark,Region Zealand,DK-85,2023-05-07,250
DK,dmi radar,24,23,2024-07-22,Denmark,Region Zealand,DK-85,2023-10-15,250
DK,dmi radar,28,23,2024-07-22,Denmark,Region Zealand,DK-85,2023-11-19,250
DK,dmi radar,8,23,2024-07-22,Denmark,Region Zealand,DK-85,2023-12-10,250
DK,dmi radar,9,23,2024-07-22,Denmark,Region Zealand,DK-85,2024-02-18,250
DK,dmi radar,15,23,2024-07-22,Denmark,Region Zealand,DK-85,2024-04-07,250
DK,enø bageri,,6,2024-07-22,Denmark,North Denmark Region,DK-81,2019-10-20,1050
DK,enø bageri,,6,2024-07-22,Denmark,North Denmark Region,DK-81,2019-11-24,1050
DK,enø bageri,,6,2024-07-22,Denmark,North Denmark Region,DK-81,2020-02-02,1050
DK,enø bageri,,6,2024-07-22,Denmark,North Denmark Region,DK-81,2020-06-14,1050
DK,enø bageri,,6,2024-07-22,Denmark,North Denmark Region,DK-81,2020-10-11,1050
DK,enø bageri,,6,2024-07-22,Denmark,North Denmark Region,DK-81,2020-10-25,1050
DK,enø bageri,,6,2024-07-22,Denmark,North Denmark Region,DK-81,2021-02-14,1050
DK,enø bageri,,6,2024-07-22,Denmark,North Denmark Region,DK-81,2021-03-14,1050
DK,enø bageri,,6,2024-07-22,Denmark,North Denmark Region,DK-81,2021-04-04,1050
DK,enø bageri,,6,2024-07-22,Denmark,North Denmark Region,DK-81,2021-06-06,1050
DK,enø bageri,,6,2024-07-22,Denmark,North Denmark Region,DK-81,2021-06-20,1050
DK,enø bageri,,6,2024-07-22,Denmark,North Denmark Region,DK-81,2021-09-05,1050
DK,enø bageri,,6,2024-07-22,Denmark,North Denmark Region,DK-81,2021-10-10,1050
DK,enø bageri,,6,2024-07-22,Denmark,North Denmark Region,DK-81,2021-11-14,1050
DK,enø bageri,,6,2024-07-22,Denmark,North Denmark Region,DK-81,2022-02-13,1050
DK,enø bageri,,6,2024-07-22,Denmark,North Denmark Region,DK-81,2022-05-08,1050
DK,enø bageri,,6,2024-07-22,Denmark,North Denmark Region,DK-81,2022-10-23,1050
DK,enø bageri,,6,2024-07-22,Denmark,North Denmark Region,DK-81,2022-11-06,1050
DK,enø bageri,,6,2024-07-22,Denmark,North Denmark Region,DK-81,2023-01-22,1050
DK,enø bageri,,6,2024-07-22,Denmark,North Denmark Region,DK-81,2023-01-29,1050
DK,enø bageri,,6,2024-07-22,Denmark,North Denmark Region,DK-81,2023-03-05,1050
DK,enø bageri,,6,2024-07-22,Denmark,North Denmark Region,DK-81,2023-05-07,1050
DK,enø bageri,,6,2024-07-22,Denmark,North Denmark Region,DK-81,2023-05-14,1050
DK,enø bageri,,6,2024-07-22,Denmark,North Denmark Region,DK-81,2023-06-18,1050
DK,enø bageri,,6,2024-07-22,Denmark,North Denmark Region,DK-81,2023-07-23,1050
DK,enø bageri,,6,2024-07-22,Denmark,North Denmark Region,DK-81,2023-07-30,1050
DK,enø bageri,,6,2024-07-22,Denmark,North Denmark Region,DK-81,2023-09-17,1050
DK,enø bageri,,6,2024-07-22,Denmark,North Denmark Region,DK-81,2023-10-08,1050
DK,enø bageri,,6,2024-07-22,Denmark,North Denmark Region,DK-81,2023-12-03,1050
DK,enø bageri,,6,2024-07-22,Denmark,North Denmark Region,DK-81,2024-01-07,1050
DK,enø bageri,,6,2024-07-22,Denmark,North Denmark Region,DK-81,2024-01-14,1050
DK,enø bageri,,6,2024-07-22,Denmark,North Denmark Region,DK-81,2024-03-03,1050
DK,enø bageri,,6,2024-07-22,Denmark,North Denmark Region,DK-81,2024-03-17,1050
DK,enø bageri,,6,2024-07-22,Denmark,North Denmark Region,DK-81,2024-03-31,1050
DK,enø bageri,,6,2024-07-22,Denmark,North Denmark Region,DK-81,2024-05-05,1050
DK,enø bageri,,6,2024-07-22,Denmark,North Denmark Region,DK-81,2024-06-16,1050
DK,enø bageri,,6,2024-07-22,Denmark,Central Denmark Region,DK-82,2019-09-22,1050
DK,enø bageri,,6,2024-07-22,Denmark,Central Denmark Region,DK-82,2020-06-07,1050
DK,enø bageri,,6,2024-07-22,Denmark,Central Denmark Region,DK-82,2020-07-12,1050
DK,enø bageri,,6,2024-07-22,Denmark,Central Denmark Region,DK-82,2020-08-02,1050
DK,enø bageri,,6,2024-07-22,Denmark,Central Denmark Region,DK-82,2020-08-23,1050
DK,enø bageri,,6,2024-07-22,Denmark,Central Denmark Region,DK-82,2020-08-30,1050
DK,enø bageri,,6,2024-07-22,Denmark,Central Denmark Region,DK-82,2020-11-08,1050
DK,enø bageri,,6,2024-07-22,Denmark,Central Denmark Region,DK-82,2021-10-17,1050
DK,enø bageri,,6,2024-07-22,Denmark,Central Denmark Region,DK-82,2021-11-07,1050
DK,enø bageri,,6,2024-07-22,Denmark,Central Denmark Region,DK-82,2022-01-09,1050
DK,enø bageri,,6,2024-07-22,Denmark,Central Denmark Region,DK-82,2022-03-13,1050
DK,enø bageri,,6,2024-07-22,Denmark,Central Denmark Region,DK-82,2022-05-01,1050
DK,enø bageri,,6,2024-07-22,Denmark,Central Denmark Region,DK-82,2022-07-10,1050
DK,enø bageri,,6,2024-07-22,Denmark,Central Denmark Region,DK-82,2022-07-31,1050
DK,enø bageri,,6,2024-07-22,Denmark,Central Denmark Region,DK-82,2022-12-11,1050
DK,enø bageri,,6,2024-07-22,Denmark,Central Denmark Region,DK-82,2023-02-05,1050
DK,enø bageri,,6,2024-07-22,Denmark,Central Denmark Region,DK-82,2023-02-26,1050
DK,enø bageri,,6,2024-07-22,Denmark,Central Denmark Region,DK-82,2023-04-16,1050
DK,enø bageri,,6,2024-07-22,Denmark,Central Denmark Region,DK-82,2023-05-21,1050
DK,enø bageri,,6,2024-07-22,Denmark,Central Denmark Region,DK-82,2023-10-08,1050
DK,enø bageri,,6,2024-07-22,Denmark,Central Denmark Region,DK-82,2023-12-10,1050
DK,enø bageri,,6,2024-07-22,Denmark,Central Denmark Region,DK-82,2024-01-14,1050
DK,enø bageri,,6,2024-07-22,Denmark,Central Denmark Region,DK-82,2024-03-17,1050
DK,enø bageri,,6,2024-07-22,Denmark,Central Denmark Region,DK-82,2024-04-21,1050
DK,enø bageri,,6,2024-07-22,Denmark,Central Denmark Region,DK-82,2024-05-26,1050
DK,enø bageri,,6,2024-07-22,Denmark,Region Syddanmark,DK-83,2019-09-22,1050
DK,enø bageri,,6,2024-07-22,Denmark,Region Syddanmark,DK-83,2020-04-05,1050
DK,enø bageri,,6,2024-07-22,Denmark,Region Syddanmark,DK-83,2020-08-16,1050
DK,enø bageri,,6,2024-07-22,Denmark,Region Syddanmark,DK-83,2020-08-23,1050
DK,enø bageri,,6,2024-07-22,Denmark,Region Syddanmark,DK-83,2020-11-08,1050
DK,enø bageri,,6,2024-07-22,Denmark,Region Syddanmark,DK-83,2020-11-22,1050
DK,enø bageri,,6,2024-07-22,Denmark,Region Syddanmark,DK-83,2021-03-21,1050
DK,enø bageri,,6,2024-07-22,Denmark,Region Syddanmark,DK-83,2021-05-30,1050
DK,enø bageri,,6,2024-07-22,Denmark,Region Syddanmark,DK-83,2021-07-11,1050
DK,enø bageri,,6,2024-07-22,Denmark,Region Syddanmark,DK-83,2021-09-19,1050
DK,enø bageri,,6,2024-07-22,Denmark,Region Syddanmark,DK-83,2021-10-17,1050
DK,enø bageri,,6,2024-07-22,Denmark,Region Syddanmark,DK-83,2022-01-16,1050
DK,enø bageri,,6,2024-07-22,Denmark,Region Syddanmark,DK-83,2022-02-06,1050
DK,enø bageri,,6,2024-07-22,Denmark,Region Syddanmark,DK-83,2022-08-14,1050
DK,enø bageri,,6,2024-07-22,Denmark,Region Syddanmark,DK-83,2022-10-09,1050
DK,enø bageri,,6,2024-07-22,Denmark,Region Syddanmark,DK-83,2022-10-23,1050
DK,enø bageri,,6,2024-07-22,Denmark,Region Syddanmark,DK-83,2023-01-15,1050
DK,enø bageri,,6,2024-07-22,Denmark,Region Syddanmark,DK-83,2023-02-05,1050
DK,enø bageri,,6,2024-07-22,Denmark,Region Syddanmark,DK-83,2023-02-19,1050
DK,enø bageri,,6,2024-07-22,Denmark,Region Syddanmark,DK-83,2023-02-26,1050
DK,enø bageri,,6,2024-07-22,Denmark,Region Syddanmark,DK-83,2023-04-23,1050
DK,enø bageri,,6,2024-07-22,Denmark,Region Syddanmark,DK-83,2023-07-16,1050
DK,enø bageri,,6,2024-07-22,Denmark,Region Syddanmark,DK-83,2023-08-20,1050
DK,enø bageri,,6,2024-07-22,Denmark,Region Syddanmark,DK-83,2023-12-10,1050
DK,enø bageri,,6,2024-07-22,Denmark,Region Syddanmark,DK-83,2024-01-14,1050
DK,enø bageri,,6,2024-07-22,Denmark,Region Syddanmark,DK-83,2024-02-04,1050
DK,enø bageri,,6,2024-07-22,Denmark,Region Syddanmark,DK-83,2024-02-11,1050
DK,enø bageri,,6,2024-07-22,Denmark,Region Syddanmark,DK-83,2024-06-16,1050
DK,enø bageri,,6,2024-07-22,Denmark,Region Syddanmark,DK-83,2024-07-07,1050
DK,enø bageri,,6,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2019-09-01,1050
DK,enø bageri,,6,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2019-12-01,1050
DK,enø bageri,,6,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2020-04-26,1050
DK,enø bageri,,6,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2020-06-14,1050
DK,enø bageri,,6,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2020-07-19,1050
DK,enø bageri,,6,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2020-08-30,1050
DK,enø bageri,,6,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2020-12-13,1050
DK,enø bageri,,6,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2021-04-25,1050
DK,enø bageri,,6,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2021-05-02,1050
DK,enø bageri,,6,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2021-06-27,1050
DK,enø bageri,,6,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2021-08-01,1050
DK,enø bageri,,6,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2022-02-27,1050
DK,enø bageri,,6,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2022-03-13,1050
DK,enø bageri,,6,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2022-07-31,1050
DK,enø bageri,,6,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2022-08-07,1050
DK,enø bageri,,6,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2022-09-04,1050
DK,enø bageri,,6,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2022-09-18,1050
DK,enø bageri,,6,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2022-09-25,1050
DK,enø bageri,,6,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2022-11-27,1050
DK,enø bageri,,6,2024-07-22,Denmark,Capital Region of Denmark,DK-84,2023-05-14,1050
